Project ID,Project Name,Lattitude,Longitude,Budget,Time Elapsed Percent,Fund Spent Percent,Physical Progress Percent
618436,4-Laning of Jamugurihat to end of Biswanath Chariali By-Pass from Km 182.000 to Km 208.000 of NH-52 on EPC mode in state of Assam under SARDP-NE,26.1445,91.7362,599.0,100.0,72.22,100.0
618437,"Construction of Balance Work of 4-Laning of NH-37 Section between End of Moran Bypass to Bogibeel junction near Lapetketa Km. 561.700-Km. 580.875 under SARDP- NE, Phase 'A' in the State of Assam on EPC mode Pkg-I Road works & Toll Plaza",26.1445,91.7362,274.34,100.0,42.52,100.0
618438,"4-Laning of NH-37 Section between Demow to End of Moran Bypass From Km. 534.800 to Km. 561.700 including Emergency Landing Facility ELF under SARDP-NE, Phase 'A' in the State of Assam on EPC mode",26.1445,91.7362,385.57,100.0,176.48,100.0
618440,"Construction of Balance Work of 4-Laning of the Section from Jhanji to Demow of NH- 37 Old from Km 490.800 to Km 534.800, under SARDP- NE on EPC Mode in the state of Assam Pkg- IV Structures & Toll Plaza",26.1445,91.7362,100.22,91.51,16.67,58.19
618441,"Construction of Balance Work of 4-Laning of the Section from Jhanji to Demow of NH- 37 Old from Km 490.800 to Km 501.800 11.000 Km, under SARDP- NE under EPC Mode in the state of Assam Pkg-I Road Works",26.1445,91.7362,476.5,91.51,20.54,87.33
618442,"Construction of Balance Work of the 4-Laning of the Section from Jorhat to Jhanji of NH-37 Old from Km 477.000 to Km 490800 13.800 Km, under SARDP- NE under EPC Mode in the state of Assam Pkg-III Road Works",26.1445,91.7362,358.72,100.0,27.99,100.0
618454,"Earthwork in Formation, Road Work, Construction of Bridges, Blanketing, P. Way Linking works including Supply of P. Way Fittings and Track Ballast in connection with Construction of Railway Siding from Jogighopa Railway Station to MMLP at Jogighopa from Ch. 00 to 3760 on Item Rate basis Package -3, Railway Siding from Jogighopa",26.1445,91.7362,693.97,100.0,5.79,93.23
618455,Development of External Trunk Connectivity and Internal Infrastructure Works at Multi Model Logistics ParkMMLP at Jogighopa in the State of Assam on EPC Mode Package-I Road and Utility Works,26.1445,91.7362,693.97,100.0,44.5,100.0
618934,Guwahati Ring Road in the State of Assam,26.1445,91.7362,5729.47,14.44,5.73,0.0
618958,2L with ES of Yagyi - Kalewa section from Milepost 40/0 to Milepost 115/5 in Myanmar,26.1445,91.7362,1200.14,89.99,0.0,52.0
619013,"Construction of Balance Work of 4-Laning of the Section from Jhanji to Demow of NH- 37 Old from Km 501.800 to Km 514.800 13.000 Km, under SARDP- NE under EPC Mode in the state of Assam Pkg-II Road Works",26.1445,91.7362,542.87,91.51,20.48,73.88
619057,Construction of 4-Lane Badarpur Bypass from Design Chainage km 27300 at crossing with NH-6 Old NH-44 Near Siddeswar Pt.-I Village to Design Chainage km 38600 on NH-37 Old NH-44 at Kandigram Chaita Village on Silchar - Churaibari stretch in the State of Assam on EPC Mode under Bharatmala Pariyojana in Economic Corridors,26.1445,91.7362,574.26,81.05,57.64,71.09
619060,"Construction of Balance Work of 4-Laning of the Section from Jhanji to Demow of NH- 37 Old from Km 514.800 to Km 534.800 20.000 Km, under SARDP- NE under EPC Mode in the state of Assam Pkg-III Road Works",26.1445,91.7362,619.7,91.51,9.13,72.0
619089,Balance work of 4L of NarimbangloJatinga Junction- Harangajoroad section from Km 0.000 to Km 49.230 of NH-27,26.1445,91.7362,2745.74,99.92,50.74,98.0
617897,Construction of proposed 4Lane Revelgunj bypass NH-19 in the State of Bihar on EPC mode connecting NH 19 to 85 origin,25.5941,85.1376,295.24,90.15,14.96,88.65
617958,Widening & Strenthening from km132.895 to km 190.15 NH-80,25.5941,85.1376,566.1,93.63,51.91,73.21
617961,Gaya-Hisua-Rajgir-Nalanda-Biharsharif section km0.00 to 92.935 NH-82,25.5941,85.1376,2138.16,98.29,0.0,97.0
617966,Rehabilitation and Upgrading to 2 lanes/2-lane with paved shoulders configuration and strengthening of of Birpur and Bihpur Section from km 0.0 to Km 106 of NH 106 under phase I of National Highways Interconnectivity Improvement Projects NHIIP ICB No.,25.5941,85.1376,961.33,98.3,0.0,99.74
617969,Construction of 4 Lane ROB and its approaches at the level crossing LC No 29 B of Km 29 Ekangarsarai at NH 110 New NH 33 & Railway Km 32.63 at Fatwa FUT Islampur IPR section in the state of Bihar on EPC mode.,25.5941,85.1376,201.08,86.07,0.0,62.0
618004,Construction of Bhabhua Bypass from Ch. 10800Design Ch. 10800 to Ch. 19860 Design Ch. 18150 and Chand Bypass from Ch. 38060 Design Ch. 36250 to Ch. 40460 Design Ch. 38650 and widening of existing road to 2 - lane with Paved shoulder from Ch. 40460 Design Ch. 38650 to Ch. 46860 Design Ch. 45050 of NH-219 Total length-,25.5941,85.1376,179.86,10.95,1.32,2.0
618073,Improvement to Two lane with Paved Shoulder from Junction of NH22 near Hajipur to Junction of NH -122 at Bachhwara via Mahnar and Mohiuddin Nagar from Km 0.00 to Km 29.730 of NH 122 B in the State of Bihar.,25.5941,85.1376,226.16,79.76,0.0,61.0
618074,Pre construction activity of NH 122B from km 0 to 72.348 and Improvement to two lane with paved shoulders of NH 122B from km 29.730 to km 72.348 in state of Bihar under EPC mode,25.5941,85.1376,624.43,99.92,24.7,96.0
618080,Improvement to two lane with paved shoulders of BH WB Border Amdabad Manihari section from design Km 0.000 to Km 23.945 of NH 131 A Total length 23.945 Km under EPC mode in the state of Bihar,25.5941,85.1376,353.27,59.92,0.0,7.5
618120,construction of Four-Lane of chausa-Buxar Bypass from Km 45.000 to Km 65.915 Package - 2 in the State of Bihar on EPC Mode.,25.5941,85.1376,1060.16,28.9,0.02,4.0
618121,Improvement to two lane with paved shoulders of NH-319A from km 0 to km 45 in state of Bihar under EPC mode,25.5941,85.1376,427.29,92.55,46.39,93.0
618126,"Pre-Construction activities from Km 134.000 to Km 190.233 of NH-333A and Construction of 4 no. of Bypasses at Katoria, Lakhpura, Banka & Panjwara total length-14.359 Km to two lane with paved shoulders standard in State of Bihar.",25.5941,85.1376,479.37,74.02,14.05,58.75
618146,Estimate for Improvement to two lane with paved shoulder from Ramnagar to Roseda from km 3.500 to 43.000 of NH 527 E on EPC mode in State of Bihar,25.5941,85.1376,495.16,73.25,0.08,39.0
618228,construction of a new 4 lane Parallel to existing MG Setu with its approaces from km 0.00 to km 14.500 across river Ganga on NH-19 at Patna in the state of Bihar.,25.5941,85.1376,2926.42,80.21,21.28,75.33
618234,Construction of a new 4-lane major bridge across river Kosi at Phulaut including Rehabilitation and upgradation of existing Birpur and Bihpur section of NH-106 from km 106.000 to km 136.000 to 2-lane with paved shoulders in the State of Bihar on,25.5941,85.1376,1478.4,91.07,60.98,98.6
618246,Construction of New 4-Lane Bridge Parallel to existing Vikramashila Setufrom km 8920 to Km 13375including approach road 35m Naugachhia side &53 m Bhagalpur sideacross River Ganga on newly declared NH-131B at Bhagalpur in the State of,25.5941,85.1376,1110.23,55.7,47.07,52.6
618250,Construction of 6-Lane Elevated / Extra Dose Cable Bridge on River Ganga parallel to & Western side of Digha-Sonepur Rail cum-Road Bridge of NH 139W in the State of Bihar,25.5941,85.1376,3064.45,49.01,0.0,18.66
618251,"Improvement and Up gradation to four lane with Paved shoulder configuration from Existing Km 0000 to Km 39500 design km 0500 to Km 40342, Design length km of NH 227A near Mehrauna GhatUP Bihar Border to Siwan on the state of Bihar on Hybrid",25.5941,85.1376,1661.25,36.51,0.05,9.07
618571,Permanent rectification of 3 nos. of black spots in project Highway NH-27 of U.P border - Dewapur - Kotwa section from Km.360.915 to km.440.000 Total Length of 79.085 Km of NH-27& Permanent rectification of 5 nos. of black spots of project Highway NH-27 of Kotwa - Mehsi - Muzaffarpur Section from km.440.000 to,25.5941,85.1376,321.23,88.78,72.75,83.01
618725,6L Greenfield Varanasi-Ranchi-Kolkata Highway from Pachmon village to Anarbansalea village From KM. 116000 to KM. 151200 Package-6,25.5941,85.1376,1920.21,45.62,22.45,24.8
618726,6L Greenfield Varanasi-Ranchi-Kolkata Highway from junction with Chandauli- Chainpur Road near Khainti village to junction with Bhabhua-Adhaura road near Palka village from Km. 27.000 to Km. 54.000 Pkg-2,25.5941,85.1376,1341.52,41.51,18.82,26.77
618727,6L Greenfield Varanasi-Ranchi-Kolkata Highway from junction with Bhabhua-Adhaura road in Bhairopur village to Konki village From KM. 54.000 to KM. 90.000Pkg-3,25.5941,85.1376,1711.44,41.51,19.18,26.31
618738,6L Bridge and its approaches across River Ganga as Part of Patna Ring Road NH- 131G starting from Km 8.480 near Sherpur to Km 23.000 near Dighwara,25.5941,85.1376,3351.62,52.99,21.91,22.05
618739,4L Greenfield Alignment of Amas to Shivrampur from 0.000 Km. to 55.002 Km. of NH 119 D Pkg-I,25.5941,85.1376,1427.43,78.84,45.01,54.8
618740,4L Greenfield Alignment of Shivrampur to Ramnagar from Km. 55.002 to Km. 109.300 of NH 119 D Pkg-II,25.5941,85.1376,1546.07,71.09,45.43,50.8
618741,4L Greenfield Alignment from Kalyanapur to Tal Dashraha of NH-119D Pkg-III,25.5941,85.1376,1969.3,68.79,48.61,36.25
618742,"Construction of 6-lane Greenfield corridor from Ramnagar to Kacchi Dargah NH-119D from Km 109700 to Km 122300, including widening of the existing NH-31 from Km 196700 to Km 198600, as part of the Amas-Darbhanga.",25.5941,85.1376,1113.46,16.55,1.12,0.8
618775,Ara Bypass,25.5941,85.1376,226.32,55.39,2.63,25.78
618790,Construction of four laning of Bakarpur- Manikpur road section starting from village Chitarsenpur km 0000 and terminating at SH-74 near Manikpur 38814 at NH-139W under Bharatmalapariyona,25.5941,85.1376,1537.99,62.72,41.35,49.0
618791,4L PS under NH configuration of Manikpur-Sahebganj of NH-139W,25.5941,85.1376,1538.76,30.19,38.73,27.5
618840,Simaria Km. 206.050 to Khagaria Km. 266.282,25.5941,85.1376,891.64,98.3,91.32,97.73
618841,4L Elevated Section and at-grade improvements at Begusarai town Simaria - Khagaria section from Km. 221.047 to Km. 225.302 of NH-31,25.5941,85.1376,348.38,99.93,101.66,95.72
618861,Bakhtiyarpur-Rajauli Pkg-II from km. 54.405 to km.101.630,25.5941,85.1376,1397.47,99.95,65.42,97.85
618862,Bakhtiyarpur-Rajauli Pkg-III from km. 101.630 to km.152.520,25.5941,85.1376,3046.61,99.94,59.7,99.14
618902,Maheshkunt-Saharsa-Purnea Pkg I km 0.00 to km. 90.00 of NH-107,25.5941,85.1376,1311.22,98.7,85.89,90.07
618903,Maheshkunt -Saharsa-Purnea Pkg II,25.5941,85.1376,1244.09,98.87,98.9,94.0
618905,Widening with additional 3L abetting Chhapra Bypass Section of NH-19 from Km. 143.200 to Km. 159.255 Pkg-1,25.5941,85.1376,528.48,92.16,57.29,77.28
618914,"4L Elevated Corridor and at-grade improvements from Design Ch0000 to Design Ch 19870 of Danapur Bihta Section, Design Ch0000 to Design Ch0231 connecting the existing RoB near Danapur station ,1.35 Km ramps and at-grade improvements to 4- lane section on Danapur side and Upgradation of existing Two lane carriageway to",25.5941,85.1376,2625.4,70.67,60.11,63.91
618917,4L Greenfield starting from NH-30 near Saristabad Patna to Nathupur Project end point of Patna-Gaya-Dobhi Section of NH-83,25.5941,85.1376,419.66,96.5,24.08,88.3
618926,4L of Siwan- Masrakh section of Ram Janki Marg from Km 230.385 to Km 281.391 of NH-227A,25.5941,85.1376,1927.04,43.6,26.16,10.97
618953,Umagaon-Saharsa Package-IV Koshi Bridge & approach Road - Bheja-Bakaur,25.5941,85.1376,1223.94,91.76,107.22,92.4
618954,Umagaon - Saharsa Package - I Combined Umagaon-Kaluahi0.000KM to 21.609Km of NH227LSaharghat-Rahika0.000 Km to 26.130KM of NH227JRahika-Rampatti 0.00 KM to 15.00KM of NH527ABideshwarsthan-Bheja0.000KM to 25.915KM of NH527A.,25.5941,85.1376,1703.02,63.23,37.84,23.78
618955,2L PS of Majhauli to Charout section from km. 0.00 to km. 63.655,25.5941,85.1376,1067.51,99.96,102.68,99.8
618956,Construction of Major Bridge over Baghmati and Lakhandei River along with Approaches from Design km.16.500 to km.21.500,25.5941,85.1376,380.3,53.57,15.05,26.84
619127,4L of Greenfield Alignment from Km. 47.000 to Km. 89.210 of Balbhadarpur to Bela Nawda Section of NH-119D,25.5941,85.1376,2118.46,60.37,36.11,30.41
619136,Rehabilitation and Upgradation of Chorma - Bairgania Section of National Highway No 227F to 2 lane with paved shoulders from Design Ch.0.000 to Ch. 34.566,25.5941,85.1376,628.65,99.89,53.67,100.0
619152,Bakhtiyarpur Km 153.300 to Mokama Km 197.900,25.5941,85.1376,1898.84,99.97,94.75,99.95
619166,Umagaon-Saharsa Package-V Bakaur-Parsarma-Bangaon-Bariyahi & Spur to Mahishi,25.5941,85.1376,968.42,99.9,52.59,99.5
619289,4L of Munger Mirzachauki section from Munger to Kharia village junction from Km 69520 to Km 95580 Pkg-1,25.5941,85.1376,1696.66,96.3,40.4,82.72
619301,Construction of Approach Road to Rail-cum- Road Bridge across river Ganga at Munger Ghat NH-333 B,25.5941,85.1376,633.91,99.96,90.54,99.99
619305,4L of Munger Mirzachauki section from start of existing Bhagalpur bypass to Rasulpur from Km 125000 to Km 157350 Pkg-3,25.5941,85.1376,2024.59,92.79,33.36,77.3
619306,4L of Munger Mirzachauki section from Km 95580 to Km 125000 Pkg-2,25.5941,85.1376,1235.65,99.94,52.04,95.9
619317,4L of Hajipur-Muzaffarpur Section of the existing NH-77 from Km. 0000 Ramashish Chowk to Km. 46300 and new bypass starting at Km. 46300 and connecting NH-28 of E-W Corridor at Km. 515045,25.5941,85.1376,2906.78,99.46,74.34,99.45
617908,Bemetara Bypass NH 30,21.2514,81.6296,161.96,66.58,0.0,42.0
617919,Construction of 4 Nos Grade separtor between km. 281.000 to km. 307.600 km. 286.400 kumhari km. 299.000 Transport Nagar km. 302.000 Power House km. 304.000 Chandra Moura Chowk to km. 305.000 supeia of NH-53 old NH-06 Raipur - Durg 4 Lane on EPC mode in the state of chhattisgarh job NO. NH-53old NH-06 CG-,21.2514,81.6296,349.03,100.0,87.11,97.9
617971,Up-gradation to Two/Four lane with paved shoulder Configuration of Kondagaon- Narayanpur from design ch. 0.00 - 48.693 Design Length 47.493 Km. 1.20 Km. retained on NH-130D under EPC mode in the State Chhattisgarh.,21.2514,81.6296,322.4,70.82,0.35,70.0
617972,Upgradation to Two lane with Paved Shoulder Configuration of Narayanpur Kasturmeta pkg-II from design ch. 48.693 to 70.453 design length21.760 Km. on NH-130D under EPC mode in the state of Chhattisgarh.,21.2514,81.6296,200.67,100.0,0.0,0.0
618014,"Upgradation of Ambikapur-Ramanujganj-Garwa road of NH-343, Package-III, Badki mahri village to Ramanujganj section from existing km 80.600 to km 110.330 Design Ch. 85.370 to Ch. 114.800 of total length 29.430 km to two lane with paved shoulders",21.2514,81.6296,199.05,88.03,26.63,38.56
618015,"Upgradation of Keonchi - Ratanpur Road of NH 45 Package-I, from design chainage km 237.860 to km 273.200 of length 35.340 km to two lane with paved shoulders under Corridor scheme on EPC mode in the state of Chhattisgarh.",21.2514,81.6296,228.93,86.07,36.58,60.0
618016,"Upgradation of Ambikapur Ramanujganj - Garhwa Road NH 343 of Package-I, Rajpuri Khurd Village to Padih Village section from existing km 7.830 to km 57.650 Design Ch. 13.700 to Ch. 62.700 of total length 49.00 km to two lane with paved",21.2514,81.6296,397.44,62.47,19.29,28.07
618017,"Upgradation of Keonchi - Ratanpur Road of NH 45 Package-II, from design chainage km 278.75 to km 321.348 of length 42.598 km to two lane with paved shoulders under Corridor scheme on EPC mode in the state of Chhattisgarh.",21.2514,81.6296,286.0,86.07,32.43,60.0
618018,Upgradation of Bilaspur-Takhatpur-Mungeli-Pandariya-Pondi Road on N.H.-130A Package IIIA Takhatpur By-pass from existing Ch. 26.542 to 32.093 [Design Ch. 18.700 to 25.900] & Mungeli By-pass from existing Ch. 45.786 to 56.275 [Design Ch. 29.600 to 51.600] and Package IIIB Pandariya By-Pass from existing Ch. 82.582 to 87.133 [Design Ch. 77.900 to 81.1000 & Pondi By-pass from existing Ch. 103.166 to,21.2514,81.6296,351.19,88.45,3.31,11.0
618589,Durg-Raipur Bypass Section Package - 1 from km. 0.00 to km. 44.50 near Tendesara to near Khatti Village,21.2514,81.6296,1656.73,84.09,64.2,75.39
618590,Durg-Raipur-Arang Package - 2 from km. 44.50 to km. 92.23 near Khatti Village to near Aurang,21.2514,81.6296,1561.97,84.44,64.1,73.96
618639,4L of Bilaspur to Urga km 0.00 to 70.2 of NH-130A,21.2514,81.6296,2523.86,92.91,58.28,94.81
618640,4L of Urga - Pathalgaon from Km. 70.200 to km. 157.745 of NH-130A,21.2514,81.6296,2860.36,99.89,39.17,81.5
618646,4L of Pathalgaon-Kunkuri-CG/JH Border section of NH-43 from Km. 00.000 to Km.104.250,21.2514,81.6296,3147.07,11.04,0.0,0.0
618673,Development of 6L of Jhanki Sargi Section Road from km 0.000 to km 42.800 of NH- 130CD Pkg-CG-1,21.2514,81.6296,1129.14,88.54,63.35,99.35
618674,Development of 6L Sargi Basanwahi Section from km 42.800 to km 99.500 of NH- 130CD Pkg-CG-2,21.2514,81.6296,1461.81,99.92,51.83,100.0
618675,Development of 6L of Basanwahi Marangpuri Section from km 99.500 to km 124.661 of NH-130-CD,21.2514,81.6296,1303.63,82.92,37.55,70.73
618957,4 laning of Champa - Korba from km 0.00 to km 38.2,21.2514,81.6296,1304.47,99.94,72.42,98.75
619039,"Balance Works of Rehabilitation and Up gradation of NH-43 New NH-30 from Krn 162120 to Krn 173500 Length 11.380 Km. Keshkal Bypass 4-Lane with Paved shoulder in the State Of Chhattisgarh under NHDP-IV through Engineering,",21.2514,81.6296,307.96,8.21,0.0,0.0
619103,4/6 Laning of Raipur-Simga Pkg-I from km. 0.00 to km. 48.58,21.2514,81.6296,1172.36,99.97,77.22,100.0
619167,4 Laning with PS of Pathrapalli-Katghora km 53.3 to km 92.6 Pkg-II of Bilaspur Kathghora,21.2514,81.6296,1275.26,95.7,66.95,93.1
619347,Balance Work Estimate of Rehabilitation and Up-gradation of NH- 43 from Km. 468.600 to Km. 531.250 Pathalgaon to kunkuri Section to two-lane with paved shoulder in the State of Chhattisgarh on SBD mode under NHO under Annual plan,21.2514,81.6296,201.16,8.21,0.0,0.0
619183,Widening of Existing Road from Intermediate Lane 2-lane to 4-lane Between Km 19.994 to Km 35.180 of NH-848A Rakholi-Khadoli-Velugam Section in U.T. of Dadra Dadra & Nagar and Nagar Haveli and Daman and Diu,22.5937,78.9629,239.57,99.89,32.45,80.0
